X,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,BQ2_quality
842.4816253,6.609272681,0.211159085,0.308840915,11.38609098,0.039,45.79136468,165.4404523,0.997948145,3.411390902,0.443245438,9.811590851,"(6,9]"
1498.593306,7.455073862,0.27300211,0.305507386,8.134567377,0.037699789,33.74947241,165.14694,0.996069208,3.417991559,0.606004221,10.56004221,"(6,9]"
2225.214838,7.112786514,0.263222472,0.271278651,10.13939328,0.038677753,36.19438204,179.3274159,0.997423688,3.457110113,0.586444944,10.36444944,"(6,9]"
3891.349992,6.832803431,0.183280343,0.35,5.892051467,0.051047691,52.34393138,137.0953824,0.993011055,3.1,0.507196569,10.90158971,"(6,9]"
3301.093475,6.995184147,0.18365439,0.35634561,6.9,0.049441927,49.73087804,125.9518415,0.993274618,3.09365439,0.44634561,10.79518415,"(6,9]"
3325.46642,6.687467744,0.215503871,0.35850129,5.879845172,0.042449613,46.74935488,134.3514193,0.992789923,3.134005161,0.42299742,10.8700258,"(6,9]"
1365.801208,8.269255436,0.183462772,0.477880299,1.169255436,0.034385109,29.21197013,88.61809794,0.992334628,3.019045245,0.647103668,10.57313859,"(6,9]"
1091.458948,8.532413479,0.196620674,0.431827641,1.432413479,0.03964827,33.81723588,117.5654827,0.992466207,3.091413707,0.522103598,11.2310337,"(6,9]"
1286.512109,8.345312126,0.187265606,0.464570378,1.245312126,0.035906243,30.5429622,96.98433382,0.992372656,3.039960835,0.61097674,10.76328031,"(6,9]"
4673.290827,5.438941167,0.261769413,0.31132706,1.404423533,0.032743294,21.82305868,98.38941167,0.989448673,3.45964471,0.432211767,12.76105883,"(6,9]"
4779.630744,4.680733556,0.312981661,0.372454153,3.317432553,0.032807336,26.43807971,116.1215747,0.989173348,3.495091695,0.402110033,12.87018339,"(6,9]"
4786.69523,4.411610273,0.319709743,0.389274358,4.259364044,0.030116103,30.81133306,126.5501019,0.989045515,3.461451284,0.361741541,12.80290257,"(6,9]"
3921.448289,6.480051672,0.329145072,0.302279809,3.831347372,0.036085493,33.65802867,87.94300478,0.990261477,3.249430048,0.628575119,12.51709857,"(6,9]"
4198.562971,6.097447575,0.312747753,0.346005991,4.432582382,0.037725225,27.09910129,86.84985021,0.989906201,3.238498502,0.601246255,12.84504494,"(6,9]"
4092.488154,6.243901957,0.31902437,0.329268348,4.202439782,0.037097563,29.60974784,87.26829131,0.990042195,3.242682913,0.611707283,12.71951261,"(6,9]"
2272.049509,7.365990447,0.372449284,0.343400955,4.828550152,0.036755072,24.34009553,95.92511941,0.991416599,2.992246418,0.594149761,12.5,"(6,9]"
2427.686676,6.95160841,0.335160841,0.310321682,5.141118922,0.035516084,25.37902102,99.24195795,0.990692084,3.023146846,0.515482523,12.4379021,"(6,9]"
2591.812715,7.513238802,0.38349291,0.32867612,4.05549629,0.035650709,22.86761198,94.08451498,0.991431324,3.047464551,0.59783097,12.5,"(6,9]"
3001.546463,6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6,"(6,9]"
3081.954091,6.291295029,0.371740994,0.276518011,6.169425428,0.034261149,45,150.781304,0.992068662,3.284777017,0.457388509,11.56518011,"(6,9]"
2969.552305,6.439365398,0.360708973,0.275354487,5.998041638,0.03237407,45.23227566,149.909519,0.992169683,3.280708973,0.45303173,11.50708973,"(6,9]"
1495.92232,7.367904261,0.297860284,0.485534929,4.624670176,0.040553493,28,112.3395213,0.991930239,3.316233509,0.553209574,12.46790426,"(6,9]"
2177.183081,7.018413331,0.312634668,0.343143996,6.418413331,0.032841333,36.15866688,114.2634668,0.992396033,3.385523999,0.58,12.2,"(6,9]"
2001.069357,7.044817188,0.302073125,0.390670938,6.444817188,0.035481719,33.51828122,113.2073125,0.992462043,3.393445156,0.58,12.2,"(6,9]"
748.2710062,7.563352853,0.157722548,0.378115666,1.973294294,0.046633529,66.14912162,191.6751101,0.993291098,3.212670571,0.637225475,10.60786236,"(6,9]"
1792.023931,7.112477307,0.246048853,0.253743192,1.629113716,0.045958409,50.97738902,182.3725037,0.992537432,3.19916818,0.427902294,10.95424988,"(6,9]"
191.5670232,6.687574822,0.2222846,0.324168329,6.495392712,0.039458915,53.31461997,205.2925812,0.9952998,3.393727553,0.554589153,9.741683294,"(6,9]"
1017.981508,7.745491735,0.28476436,0.31317624,5.570389463,0.032158812,24.8883161,120.476436,0.992031762,3.098627066,0.347038946,11.87725413,"(6,9]"
795.4521659,7.481667558,0.339083378,0.354583111,6.077912879,0.034366649,13.8332442,127.0999465,0.992363335,3.148083913,0.381750401,11.99083378,"(6,9]"
548.9749589,7.380236609,0.33401183,0.379940848,6.508994414,0.036395268,23.97633914,133.1858035,0.992160473,3.082153796,0.336106474,11.9401183,"(6,9]"
882.4867109,8.332014166,0.233679858,0.308960425,14.09917308,0.044,36.47194334,178.1996458,0.999179622,3.09792085,0.47,9.094388667,"(6,9]"
846.3283232,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,"(6,9]"
938.4553897,8.473120388,0.233241137,0.326482275,13.35138294,0.044972341,35,174.0237628,0.999563635,3.107035451,0.468379431,8.816205687,"(6,9]"
4495.316168,5.81586088,0.607819129,0.014956525,8.457495691,0.040762087,31.0198261,104.1189566,0.990942031,3.260198261,0.721189566,14.02719998,"(6,9]"
4372.413636,5.624258613,0.575950106,0.047345045,6.972101229,0.039901616,31.43935347,104.4393535,0.990144312,3.249016163,0.744164441,14.03901616,"(6,9]"
4294.597027,5.686656036,0.567496014,0.049670387,6.614832568,0.036749601,30.43328018,111.3673577,0.990511797,3.296836788,0.734167995,13.86581606,"(6,9]"
783.376072,7.896449897,0.368224948,0.344467485,3.653848658,0.037,25.71599174,101,0.9915858,3.171420041,0.611420041,11.98934969,"(6,9]"
963.9836745,7.99911046,0.420355816,0.359644184,4.991994139,0.036964418,34.05337241,101.3291299,0.991992884,3.13044477,0.568843598,12.3044477,"(6,9]"
1246.16584,7.926698408,0.412669841,0.340452909,4.975566136,0.036511323,34.48867728,102.9547091,0.991951132,3.144660318,0.572443386,12.27556614,"(6,9]"
4122.02578,5.82645776,0.256529155,0.298677112,2.752915519,0.039785204,39.08250688,146.4295914,0.989144978,3.237354224,0.377852043,12.85206267,"(6,9]"
4365.295784,5.468817063,0.234139787,0.32241936,2.506451188,0.039860213,40.7957014,158,0.989052688,3.243817227,0.349301066,12.51397867,"(6,9]"
4548.4619,5.15052176,0.243010435,0.332473912,1.40104352,0.035053652,47.19373888,155.8926954,0.987995887,3.304947824,0.330536523,13.05484347,"(6,9]"
2738.627196,5.676257988,0.316498935,0.265875266,1.906236687,0.016887314,39.22537276,110.1871006,0.989160624,3.461871006,0.531126864,12.76498935,"(6,9]"
2649.763993,5.880413629,0.332165451,0.302165451,1.941240886,0.026866181,39.371046,134.5571789,0.98896309,3.4,0.439379557,12.84124089,"(6,9]"
2579.677196,5.800769541,0.300307816,0.270307816,1.702308623,0.014123127,44.94613214,104.2924255,0.989138307,3.4,0.558845689,12.60230862,"(6,9]"
4643.574277,5.986611858,0.288828538,0.415355257,10.79665296,0.048267763,55.3681739,149.7363478,0.993731462,3.095355257,0.590669407,10.97991779,"(6,9]"
4493.20819,5.847060966,0.276617834,0.471175614,10.76176524,0.051058781,59.20582345,157.4116469,0.994059407,3.151175614,0.597646952,10.77059145,"(6,9]"
4415.563008,5.775000471,0.270312541,0.499999811,10.74375012,0.052499991,61.18748704,161.3749741,0.994228749,3.179999811,0.601249976,10.66250071,"(6,9]"
2765.156518,5.768686932,0.34,0.293585867,2.065656534,0.027045456,35.70202132,134.4494986,0.989008636,3.4492424,0.436262614,12.93282827,"(6,9]"
3251.947705,6.055364596,0.308927081,0.30223177,2.077682298,0.030776823,47.32187577,158.3132826,0.989370557,3.39223177,0.42553646,12.7446354,"(6,9]"
3097.843879,5.967319356,0.326536129,0.303268064,1.932680644,0.032019581,40.01958068,142,0.989054639,3.325948708,0.416731936,12.83268064,"(6,9]"
3874.110105,6.716839928,0.196735971,0.318316007,3.548440644,0.042010396,28.35758998,83.74636708,0.991650852,2.926943885,0.58178795,10.56735971,"(6,9]"
3597.433032,6.756029316,0.212411726,0.314397068,3.19573616,0.044361759,33.84410417,101.7734851,0.991466662,2.989646905,0.609220521,10.72411726,"(6,9]"
3615.244456,7.246152593,0.226410173,0.274487284,2.698720246,0.035538474,37.83330619,116.0511902,0.991411411,3.027435605,0.588205086,11.22820346,"(6,9]"
3322.195017,6.299134427,0.223544426,0.255043279,1.223918034,0.045017311,38.77813112,124.2045574,0.991941841,3.447781311,0.602478361,10.85129836,"(6,9]"
3570.790991,6.404943692,0.264116085,0.266007508,2.055131384,0.036399249,28.02471846,132.8479354,0.99248734,3.359752815,0.632756569,10.66007508,"(6,9]"
4217.108862,6.512874099,0.229655574,0.26613777,1.6,0.039,35.09881307,119.0897837,0.991942214,3.37613777,0.57514964,10.92275541,"(6,9]"
4167.927286,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,"(6,9]"
4165.058396,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,"(6,9]"
4241.240842,7.356641456,0.173007563,0.286992437,13.78671709,0.056433585,38.20302531,162.3633893,0.998171955,2.917343418,0.426992437,8.743358544,"(6,9]"
2990.885503,6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,"(6,9]"
2986.291217,6.7,0.18,0.28,10.2,0.039,29,115,0.99469,3.11,0.45,10.9,"(6,9]"
2987.660577,6.708257216,0.18,0.28,10.16697114,0.039,29,114.8348557,0.99463798,3.11,0.45,10.9,"(6,9]"
2984.275682,6.631841542,0.176368308,0.362849801,2.083230348,0.047921811,45.2849801,124.8436219,0.991232737,3.166090547,0.669218109,10.99609055,"(6,9]"
2816.245595,6.442384716,0.143046113,0.423046113,1.2,0.050152306,49.17233191,127.9338603,0.991071663,3.245631092,0.69913834,11.13046113,"(6,9]"
3257.888046,6.78433251,0.206866502,0.314924068,2.823900762,0.046179057,40.49240683,121.3581141,0.991293733,3.078952852,0.65179057,10.90895285,"(6,9]"
2818.39198,6.7,0.463735075,0.279337689,2.57920703,0.025472854,20.78013066,112.0542915,0.989408279,3.194728543,0.53,12.74066231,"(6,9]"
2868.913755,6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,"(6,9]"
2903.978466,6.987827727,0.393651682,0.377565545,1.795763125,0.029634832,24.87827727,118.841292,0.989216611,3.185978466,0.472434455,13.27565545,"(6,9]"
1991.528556,7.44144449,0.342433347,0.272433347,2.807222448,0.038963888,27.54944286,110.4411061,0.991329011,3.072072224,0.536577796,11.94505571,"(6,9]"
2281.027187,7.666561432,0.392197667,0.268885381,4.288222401,0.034668771,27.22292379,97.22923789,0.991699842,3.194395335,0.582197667,12.24426905,"(6,9]"
2066.398333,7.45661567,0.346984701,0.276984701,2.883078351,0.038584608,27.01845154,108.7722763,0.991339631,3.072830784,0.542646268,11.99815485,"(6,9]"
3510.549243,7.003946879,0.378815936,0.274802656,3.496219124,0.034,28.2401328,134,0.989906514,3.267203984,0.399210624,13.07598672,"(6,9]"
3300.371704,6.7,0.463657398,0.275200596,4.654860977,0.03357716,26.88579949,126.6002982,0.990473318,3.283657398,0.474799404,12.95771599,"(6,9]"
3368.344976,6.733191368,0.463361726,0.313233957,4.832978419,0.033668086,28.66808632,141.3021009,0.990706042,3.230255538,0.440085179,12.80085179,"(6,9]"
145.9102174,7.066220482,0.200267711,0.36,1.872913257,0.039959843,27.95984335,95.44487959,0.989867559,3.236354337,0.373377952,12.66622048,"(6,9]"
246.0397344,7.017137385,0.229717569,0.36,2.560076609,0.035542365,23.54236466,107.7156537,0.989965725,3.20199617,0.378286261,12.61713739,"(6,9]"
414.964187,7.097962842,0.24,0.36,2.604074315,0.033265279,23.22453553,118.6124919,0.990134699,3.21204164,0.404490711,12.57550929,"(6,9]"
4894.310209,5.493840172,0.290205328,0.30082131,1.108213103,0.022328524,19.95893448,109.7125414,0.988704989,3.344517207,0.382053276,12.80410655,"(6,9]"
4830.510531,5.464252974,0.304298811,0.303574703,2.136663768,0.024859762,22.50229185,109.2850595,0.989269102,3.325701189,0.397873513,12.58551784,"(6,9]"
4866.172844,5.429403459,0.292353218,0.309412872,1.194128722,0.025765149,19.52935639,106.7054947,0.988861785,3.391770797,0.40353218,12.84706436,"(6,9]"
1452.743984,6.844368643,0.234505086,0.419010171,1.377474571,0.041781568,31.45050857,113.57678,0.989911263,3.112252543,0.471126271,12.18873729,"(6,9]"
1469.750078,6.827696002,0.247843198,0.445686397,1.310784008,0.0426152,32.78431984,118.2451194,0.989944608,3.118921599,0.4744608,12.155392,"(6,9]"
1407.450918,6.88877361,0.198981112,0.347962224,1.555094441,0.039561319,27.89811118,101.1433891,0.989822453,3.094490556,0.462245278,12.27754722,"(6,9]"
918.5634165,7.048842331,0.189536933,0.320231534,3.902315337,0.027650497,28.23373624,134.3263497,0.992789471,3.180231534,0.39,10.69768466,"(6,9]"
1099.709831,7,0.162530899,0.348672752,3.327780926,0.038854916,22.97528065,115.4228937,0.993175927,3.167592698,0.39,10.52530899,"(6,9]"
779.7697265,7.088384693,0.205353877,0.312323061,3.823230613,0.02250999,37.32847946,140.257704,0.992295191,3.172323061,0.39,10.77676939,"(6,9]"
3251.745374,5.106784141,0.287330396,0.406519824,5.406343612,0.035,59.33920706,145.923348,0.989621181,3.227286344,0.34,12.63303965,"(6,9]"
3635.597368,5,0.290448211,0.530587572,5.61035783,0.034775895,54,155.8067795,0.98971249,3.274033898,0.338207157,12.90448211,"(6,9]"
3716.320683,5,0.287384267,0.529537068,5.459352555,0.034947685,53.73842669,155.156944,0.989654324,3.272615733,0.338953707,12.91046293,"(6,9]"
1638.154225,6.715058045,0.219034827,0.49,1.36988391,0.046548259,30.75290226,115.8069654,0.991189187,2.951621895,0.429034827,10.99575459,"(6,9]"
1660.674943,6.760894352,0.212767925,0.49,1.499645303,0.04589283,29.889283,112.5053205,0.991427679,2.926089435,0.41446415,10.82767925,"(6,9]"
1645.821984,7.077916358,0.227178016,0.49,2.018408586,0.040128793,29.31287935,104.7238712,0.99157178,2.957791636,0.385643967,10.97178016,"(6,9]"
3434.53977,5.978276672,0.2,0.248913834,1.266292496,0.039239684,54.74909133,146.7154159,0.990942545,3.540973915,0.577827667,11.72060081,"(6,9]"
3598.975769,5.80004061,0.200013537,0.240008122,1.400094756,0.032999729,64.9979695,168.9991878,0.990429874,3.589972927,0.559982402,12.30005415,"(6,9]"
3584.123446,5.824932773,0.208310924,0.244986555,1.45817647,0.032833782,63.75336136,168.5013445,0.990352708,3.573378152,0.549195798,12.3332437,"(6,9]"
891.1473936,7.337997979,0.27674303,0.42,14.41085657,0.040217131,48.78286869,172.4571717,0.999448855,3.276200202,0.812943232,8.978286869,"(6,9]"
992.4906948,7.51187129,0.261839604,0.42,14.46053465,0.041210693,47.78930691,169.9732673,0.999672406,3.258812871,0.780652475,8.878930691,"(6,9]"
1197.849667,7.86420286,0.231639755,0.42,14.56120082,0.043224016,45.77598366,164.9399591,1.000125404,3.223579714,0.715219469,8.677598366,"(6,9]"
2498.509941,6.808185218,0.347212348,0.317129326,8.472953695,0.058729537,24.72123479,153.0818522,0.996181554,3.444673761,0.636393826,11.01803087,"(6,9]"
2534.091583,6.835722853,0.303807239,0.28190362,9.540541874,0.04995181,29.88132364,166.4771043,0.996928144,3.464524095,0.612855429,10.68331334,"(6,9]"
2558.649594,6.778165015,0.319155996,0.289577998,9.099265114,0.053788999,27.38715064,160.3376016,0.996598146,3.4626055,0.624366997,10.81761497,"(6,9]"
599.461055,7.150572431,0.245660777,0.364339223,7.798855138,0.043867845,42.30176692,159.8074912,0.995306035,3.355660777,0.551321554,10.56264311,"(6,9]"
505.2886534,7.01531584,0.23720724,0.37279276,8.069368321,0.045558552,44.83782801,160.9909864,0.995356757,3.34720724,0.53441448,10.52882896,"(6,9]"
921.6023727,7.42124172,0.14062086,0.385751656,4.841611469,0.041645971,35.71677706,138.2745032,0.995007081,3.362124172,0.564248344,10.32832229,"(6,9]"
1416.672259,6.8,0.257226009,0.451678028,1.455479813,0.045277399,34.57420031,117.0582065,0.99,3.13,0.484257997,12.39805978,"(6,9]"
1369.017475,6.8,0.249740965,0.429222894,1.605180708,0.046025904,34.32469882,111.8186752,0.99,3.13,0.486753012,12.57271083,"(6,9]"
1478.198601,6.819413137,0.254469491,0.458938981,1.277652547,0.043029343,33.44694906,120.5643217,0.989961174,3.122234745,0.476117373,12.13882627,"(6,9]"
860.9960408,7.089162224,0.158916222,0.362167555,1.308377765,0.043433511,22.30053318,90.65026659,0.992532513,3.156748667,0.416748667,10.93497334,"(6,9]"
1112.58564,6.998711562,0.150515375,0.379613469,2.193557812,0.046858272,33,96.06442188,0.99280451,3.13103075,0.391932657,10.40515375,"(6,9]"
1080.612052,7.099684359,0.179905308,0.375015782,1.900946922,0.047996844,28.01578203,95.00315641,0.992600631,3.144952654,0.434857962,10.6492109,"(6,9]"
1401.675603,6.915765565,0.19472967,0.342612452,1.710358956,0.03829055,27.23648348,97.84234435,0.989839414,3.093153113,0.454482052,12.3,"(6,9]"
1395.783313,6.965434745,0.245514491,0.449630423,2.461738979,0.037625364,31.7942034,100.0369577,0.990165435,3.13,0.434855085,12.52427543,"(6,9]"
1418.630149,7.008006488,0.24693355,0.462401947,2.632025953,0.035212966,31.22658016,98.75980535,0.990208006,3.13,0.420664504,12.45332252,"(6,9]"
2175.69663,7.4,0.19,0.3,12.8,0.053,48.5,217.1572826,0.9986,3.14,0.49,9.1,"(6,9]"
2175.971534,7.4,0.19,0.3,12.8,0.053,48.5,212.4839252,0.9986,3.14,0.49,9.1,"(6,9]"
2170.164396,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,"(6,9]"
652.0640489,7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,"(6,9]"
651.7749632,7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,"(6,9]"
652.0838159,7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,"(6,9]"
2758.501454,7.1,0.226665541,0.314287644,11.9809363,0.042761873,46.14280889,121.7143822,0.997099043,2.965712356,0.578571911,9.690468149,"(6,9]"
2730.399395,7.395520272,0.2,0.281194594,9.137331065,0.046925338,29.23891881,95.43304035,0.995345086,3.156416218,0.471791891,9.795520272,"(6,9]"
2194.525316,7.420694731,0.183965263,0.319913159,11.68017368,0.049215631,28.16352662,99.94789517,0.997,3.136468943,0.469739476,9.5,"(6,9]"
2124.588341,7.700379409,0.389962059,0.280037941,4.8958265,0.034988618,36.05311727,109.0929552,0.991799621,3.189867207,0.58001897,12.19962059,"(6,9]"
1727.635264,7.868577572,0.319724115,0.328280185,2.417198149,0.030571121,63.37155144,164.9129341,0.991411465,3.110573272,0.640275885,12.18853457,"(6,9]"
1932.644606,7.877286078,0.372271392,0.297728608,2.949853144,0.029681418,60.8200509,152.4350891,0.991622714,3.127949873,0.588864304,12.02271392,"(6,9]"
3428.179193,6.126538685,0.282653869,0.269557689,4.576152802,0.030353849,56.08846228,139.9115377,0.990370461,3.152923017,0.422211557,12.48673066,"(6,9]"
4246.072551,6.654039969,0.335403997,0.260766001,2.114480145,0.0373872,57.8467999,138.1532001,0.989385792,3.012256008,0.466169997,12.22298002,"(6,9]"
3921.533307,6.598211375,0.309463413,0.254910569,3.375935057,0.033419512,55.96422751,132.9105688,0.990032878,3.086520331,0.454731706,12.2,"(6,9]"
430.8591008,6.576299542,0.23631638,0.26368362,1.468418099,0.031368362,32.94745704,109.4471764,0.991371045,3.3,0.46052543,11.06579095,"(6,9]"
764.4117012,5.875384519,0.258115387,0.193192291,1.23769226,0.030811539,39.05769351,112.3038483,0.990875385,3.397384644,0.407538452,11.01884613,"(6,9]"
817.8454322,5.843813629,0.258904659,0.187667385,1.221906815,0.030890466,39.45232963,113.0141933,0.990843814,3.406855911,0.404381363,11.01095341,"(6,9]"
503.0402253,8.727571724,0.274567879,0.417407276,4.261721388,0.026345697,14.36214138,60.2263827,0.992639503,2.988271517,0.340864241,11.20864241,"(6,9]"
1002.047611,8.8,0.320036847,0.441992631,6.280257929,0.023601474,9.996315306,79.42800368,0.992038747,2.969963153,0.386051586,12.30110541,"(6,9]"
1112.247013,8.369037485,0.27138075,0.467238501,4.793304958,0.024154813,20.03347521,65.37657556,0.992753556,3.01861925,0.325690375,11.1861925,"(6,9]"
1088.432312,5.222615458,0.246030789,0.45,3.882923346,0.027075385,21.30153944,132.7492462,0.992015077,3.546984606,0.49,11.22261546,"(6,9]"
1094.322102,5.315612134,0.270829903,0.45,4.22391116,0.027385374,22.54149513,152.2785482,0.992077075,3.534585049,0.49,11.31561213,"(6,9]"
1106.955572,5.213328507,0.243554268,0.45,3.848871192,0.027044428,21.17771342,130.7989864,0.992008886,3.548222866,0.49,11.21332851,"(6,9]"
1402.926442,7.874381299,0.308595325,0.408347845,7.743812993,0.038652842,38.3719065,168.0662234,0.993914047,3.211652155,0.373719065,11.60909715,"(6,9]"
