X,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,BQ2_quality
3788.512575,5.310633132,0.458882914,0.156702515,2.055316566,0.028234172,29.89366868,124.6379879,0.989067526,3.349784909,0.78340503,13.5340503,"(6,9]"
3757.178718,5.313033302,0.408045005,0.214781478,2.873881385,0.037043444,33.34781478,101.8262226,0.988218236,3.213478148,0.739568157,13.6869667,"(6,9]"
3327.045846,6.01247443,0.366408487,0.28968473,2.490610084,0.036,36.37491477,94.18779831,0.989079959,3.260623722,0.576881392,12.98752557,"(6,9]"
3865.199238,5.106135366,0.456326692,0.172039848,1.953067683,0.033346616,31.93864634,112.3681219,0.988009251,3.257760915,0.814079695,13.84079695,"(6,9]"
2546.150814,6.5,0.182042754,0.329489312,1.44085507,0.028948931,35.05106884,135.6508335,0.991120594,3.355403805,0.599489312,11.52042754,"(6,9]"
3401.715667,6.05326064,0.197869574,0.321065213,2.829565952,0.030786957,26.95869152,120.1304256,0.991318696,3.377869574,0.671478298,11.23195638,"(6,9]"
3086.953093,6.214017828,0.191439287,0.324280357,2.315142952,0.030143929,29.8523209,126.5607131,0.991254393,3.371439287,0.645757148,11.3284107,"(6,9]"
1779.177097,6.400023676,0.150007103,0.359992897,1.799905296,0.033998816,42.99810591,149.9971589,0.992199749,3.419985794,0.689978692,11.00011838,"(6,9]"
3319.513041,6.256047609,0.22640119,0.330206546,4.564011902,0.036840714,41.92035707,147.5398215,0.991951269,3.201592859,0.383805356,11.08997024,"(6,9]"
3424.927228,6.026398674,0.269695814,0.26558392,4.655839204,0.029558392,53.2031496,141.4720265,0.990505378,3.180608371,0.403807708,12.35279735,"(6,9]"
3448.415564,5.988757109,0.264425995,0.263325427,4.633254266,0.029332543,51.77277016,142.2248578,0.990549042,3.191148009,0.395526564,12.27751422,"(6,9]"
3701.105644,5.627312551,0.225021903,0.25092502,5.082813768,0.02945813,39.45812956,150,0.99154352,3.31638753,0.345506316,11.30881214,"(6,9]"
507.0606455,7.428893763,0.198442495,0.351997807,1.735553119,0.038933406,51.35553119,154.0440302,0.991422234,3.238442495,0.422223441,11.74887183,"(6,9]"
1086.394807,7.32892238,0.238431048,0.396984929,1.78553881,0.037433836,51.8553881,162.5415977,0.991172306,3.278431048,0.397230595,12.09877167,"(6,9]"
1113.340632,6.73111865,0.161456874,0.294370622,1.785431261,0.048543126,41.60256128,147.1456874,0.991258275,3.081853108,0.44,11.41456874,"(6,9]"
953.2924187,6.851960422,0.16279956,0.298398681,1.772004398,0.04720044,43.07951627,147.279956,0.991311982,3.101993404,0.44,11.4279956,"(6,9]"
2722.75675,6.432385473,0.156477095,0.425426537,1.248578209,0.042028436,62.14217906,143.0371233,0.990596366,3.146477095,0.721903632,11.32954189,"(6,9]"
3408.802454,6.590793844,0.15,0.325523693,5.779052268,0.033460308,59.36824622,129.0126771,0.991863842,3.187698461,0.710920616,12.0585723,"(6,9]"
2653.026505,6.4,0.150858376,0.44,1.2,0.043686701,64.59654804,147.596548,0.990689699,3.137424873,0.731716751,11.20858376,"(6,9]"
2934.634515,6.4,0.153324295,0.44,1.2,0.045659436,57.69197336,140.6919734,0.990660108,3.130027114,0.73664859,11.23324295,"(6,9]"
886.8090561,6.5,0.299799312,0.319698968,2.00702409,0.043939794,33.91972468,90.17058505,0.991843478,3.369498279,0.677290708,11.00602065,"(6,9]"
797.3688361,6.849951609,0.300997097,0.29,1.790125817,0.037300097,30.89932252,121.6979676,0.990080155,3.180019356,0.375004839,12.01994193,"(6,9]"
837.2627125,6.5,0.296683189,0.315024784,2.116088369,0.043004957,32.67327579,92.81928896,0.991742204,3.361707974,0.635223058,11.09950432,"(6,9]"
212.3217611,6.564690331,0.208840636,0.348221298,1.923716031,0.03411858,27.29380661,110.2345165,0.991329381,3.274716768,0.500566463,11.47061934,"(6,9]"
2049.713897,7.288251124,0.205210762,0.271596413,7.76295963,0.03227713,39.08430498,139.3704037,0.993437865,3.14361435,0.391174888,11.65632287,"(6,9]"
2245.601645,7.124907491,0.21550185,0.292007401,6.557250226,0.03320074,41.55018502,144.8252775,0.992913904,3.158252775,0.38550185,11.57992599,"(6,9]"
2519.470991,7.060623831,0.215656269,0.292625078,7.07374922,0.034393762,36.47498441,130.9905802,0.992385497,3.076468497,0.385656269,11.85656269,"(6,9]"
1871.35032,7.39829687,0.210068125,0.270170313,7.295231236,0.031013625,41,144.0051094,0.993198127,3.150051094,0.380034063,11.79880781,"(6,9]"
267.2955798,6.799121433,0.226035143,0.321894572,2.000878567,0.046594729,28.61229994,95.60351427,0.992560351,3.296298713,0.608281141,10.73964857,"(6,9]"
77.36320293,6.936320293,0.300896088,0.333632029,1.469812553,0.042849063,22.12265691,74.73117366,0.991497172,3.314245314,0.647877343,11.7240546,"(6,9]"
446.1972501,6.891338789,0.222346448,0.332960655,1.908661211,0.047148033,27.32125696,95.23464485,0.992523464,3.264944812,0.578771588,10.77653552,"(6,9]"
52.08710722,6.661164589,0.206698753,0.337184788,1.866987531,0.040563042,29.22329177,102.2136658,0.992133975,3.298931671,0.60504813,10.97184788,"(6,9]"
4090.283618,6.384631051,0.337691263,0.3,3.357752363,0.035423155,34.19228158,89.34597107,0.990199242,3.271150974,0.616540289,12.40385921,"(6,9]"
4620.74499,5.841380298,0.352414089,0.29413803,2.262056124,0.032120704,31.18971938,92.36211342,0.990082755,3.345345075,0.507242268,11.91207045,"(6,9]"
4697.506183,5.826473895,0.289121284,0.292647389,1.132369473,0.039617349,35,99.41156632,0.990286451,3.36,0.501179116,11.55884337,"(6,9]"
4709.894689,5.923239377,0.368450708,0.300774646,1.585211048,0.033232394,35.15492918,94.76760623,0.989822817,3.353028187,0.557676062,12.06197167,"(6,9]"
105.389401,6.654907494,0.16890185,0.3778037,1.467055503,0.033207965,27.23129508,109.5840702,0.991520796,3.240116651,0.535724051,11.356074,"(6,9]"
54.30271577,6.623527467,0.169529451,0.379058901,1.48588352,0.032517604,27.67061547,110.9647915,0.99145176,3.245765056,0.543882859,11.38117803,"(6,9]"
312.698389,6.54663698,0.228699322,0.331973282,2.140356235,0.035201781,26.93273961,109.331849,0.991293274,3.287354114,0.475291773,11.50672604,"(6,9]"
248.6005848,6.558165362,0.216018101,0.342348826,2.002015651,0.034510078,27.16330725,109.9082681,0.991316331,3.279284246,0.491431507,11.48366928,"(6,9]"
1343.072702,7.285066142,0.250746693,0.358506614,13.19707008,0.051269378,35,199.1786378,0.9986,3.042240079,0.46522685,8.914933858,"(6,9]"
1012.018814,7.19666724,0.255166638,0.349666724,13.77166294,0.058783285,35,194.3166982,0.9986,3.055499914,0.496166466,9.00333276,"(6,9]"
1593.103788,7.191209264,0.250879074,0.285274442,14.4,0.056054888,53.24185277,203.5934822,0.9986,3.115604632,0.393186104,9.008790736,"(6,9]"
1657.246356,7.197412607,0.250258739,0.281552436,14.4,0.055310487,54.48252139,204.5860171,0.9986,3.118706303,0.38388109,9.002587393,"(6,9]"
3241.429086,6.4,0.236234701,0.356234701,4.568826493,0.039,42.37652986,147,0.992141296,3.18,0.4,11.03117351,"(6,9]"
3557.065672,5.944191897,0.252790405,0.30441919,6.097655196,0.037046537,44.9534633,148.9534633,0.992700458,3.297207798,0.426046177,10.86976911,"(6,9]"
3194.400337,6.479634087,0.228009148,0.342036591,5.057896002,0.03860183,41.00914782,141.8237843,0.992080366,3.148146365,0.398009148,11.1791767,"(6,9]"
3069.426973,6.70789594,0.222302601,0.319210406,6.370401657,0.03746052,35.30260149,126.9867639,0.991852104,3.056841624,0.392302601,11.69276587,"(6,9]"
4574.523161,6.184074674,0.435796266,0.274395022,4.411143126,0.032420373,41.59875543,129.6178842,0.991389813,3.240382576,0.465796266,11.49460245,"(6,9]"
4570.909096,6.191400481,0.435429976,0.273906635,4.425184255,0.032457002,41.47665865,129.4103197,0.991371499,3.238673221,0.465429976,11.51446353,"(6,9]"
4750.385024,5.977273951,0.397045883,0.292272605,2.562516826,0.03261363,38.09095804,109.2956809,0.990532283,3.321363024,0.525226722,11.71666218,"(6,9]"
4617.608536,6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.28453929,"(6,9]"
3494.719419,6.318926155,0.34207159,0.306035795,3.075704622,0.036,35.81073845,90.41431793,0.989736778,3.26207159,0.569642052,12.68107384,"(6,9]"
4399.482683,6.183416909,0.351105539,0.3,2.586431484,0.034417085,34.52763849,91.6934694,0.990058392,3.308040233,0.593065306,12.23618076,"(6,9]"
3783.738121,6.320884233,0.327014737,0.294029474,4.068673651,0.036895579,34,89.79115767,0.990088943,3.241044212,0.612088423,12.67911577,"(6,9]"
4326.243388,6.231078055,0.34792813,0.3,2.769132545,0.03465539,34.44820324,91.13742269,0.990091755,3.299302357,0.598625773,12.27589838,"(6,9]"
3912.706011,6.126299544,0.296318064,0.318948018,2.326237814,0.042946784,40.36881093,142.6311891,0.989619938,3.305792073,0.442629954,12.67370046,"(6,9]"
3263.199885,6.501427749,0.239857225,0.334500288,4.550713874,0.049649914,34.91433508,150.5499712,0.991755146,3.205356937,0.445642487,11.65785262,"(6,9]"
3274.377242,6.581266013,0.231873399,0.306556895,4.590633007,0.058032931,30.12403922,153.3443105,0.991483696,3.225316503,0.481569706,12.09696307,"(6,9]"
3269.232049,6.560164355,0.23,0.309958911,4.6,0.055817257,31.78849518,152.6057524,0.991567392,3.220041089,0.47207396,11.96098613,"(6,9]"
3961.835663,6.013527108,0.334589157,0.32,3.583566272,0.043729458,16.78759024,119.5170481,0.990868977,3.379178314,0.44,11.92174397,"(6,9]"
4089.880718,5.963192773,0.325277109,0.314478916,3.284698817,0.043631928,17.04879501,113.2394579,0.990962217,3.384478916,0.447361445,11.72638555,"(6,9]"
4054.269837,5.989636069,0.343109179,0.317927214,3.561629593,0.042859968,15.28006476,113.8235745,0.99095356,3.386890821,0.452436717,11.82072786,"(6,9]"
3966.956014,5.999135668,0.339654267,0.31987035,3.787899357,0.043991357,13.09507648,115.9351751,0.991077234,3.38987035,0.440172866,11.79827134,"(6,9]"
3798.506505,6.025172677,0.189930929,0.325034535,3.780352982,0.03175518,27.25863384,116.9930929,0.991921489,3.364896394,0.654827323,10.93568689,"(6,9]"
4399.660894,6.398154562,0.204723184,0.287822952,2.745761181,0.037726932,34.72693202,115.4907728,0.992256127,3.364723184,0.572546136,10.78357844,"(6,9]"
4398.887716,6.340636916,0.208127383,0.34,7.222972274,0.039614861,31.40106153,112.7968154,0.994010955,3.291925693,0.563957539,10.4909023,"(6,9]"
4395.40051,6.076540491,0.169383803,0.335308098,5.372755234,0.033296215,29.82702457,114.9383803,0.993108085,3.334075705,0.603459509,10.39632484,"(6,9]"
1236.580823,6.725006225,0.170417185,0.306667497,1.758331258,0.049791656,36.45815696,135.9577835,0.991450012,3.080834371,0.448333748,11.29582815,"(6,9]"
506.293019,7.189459969,0.166549555,0.309648666,1.734504448,0.043450445,47.20451073,147.6549555,0.991461982,3.158243328,0.44,11.46549555,"(6,9]"
1351.26841,6.776885532,0.177688553,0.313584738,1.682076312,0.043514197,32.33496026,118.1086964,0.990374534,3.077688553,0.451792369,11.9306566,"(6,9]"
1359.305957,6.799007221,0.179900722,0.316534296,1.667328519,0.042703069,31.37635375,114.4954872,0.9902713,3.079900722,0.453267148,11.99702166,"(6,9]"
3375.791438,6.699613989,0.264787694,0.304942098,7.018534319,0.029,37.02316065,105.5019301,0.991289344,2.964864896,0.385173705,11.89845596,"(6,9]"
3094.297738,6.8,0.246796348,0.312679635,7.382334262,0.034856292,32.46407304,116.7125843,0.991679611,3.01464073,0.376601826,12.00718539,"(6,9]"
3208.646412,6.8,0.366677016,0.33333629,7.833141133,0.022998669,35.66770159,123.6708064,0.991900098,3.120026612,0.406681451,12.09995565,"(6,9]"
3260.145671,6.657663111,0.334233689,0.263065244,4.856903994,0.032558422,29.57663111,100.7298933,0.990641563,3.071168445,0.382701067,12.3,"(6,9]"
4068.415296,6.945019565,0.20520313,0.306199217,3.653866956,0.033690039,61.07011739,141.8007826,0.991430072,3.079593739,0.60649413,11.5479687,"(6,9]"
4304.462402,7.075866077,0.226138572,0.300965357,2.764110679,0.033951732,61.85519646,147.0346431,0.99124427,3.037722855,0.567240177,11.33861428,"(6,9]"
3420.938783,6.57085905,0.16165638,0.32,5.40261053,0.033728524,56.23160977,126.5429525,0.991748068,3.208941617,0.683773145,12.05628858,"(6,9]"
3449.737057,6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,"(6,9]"
922.0471116,7.715444473,0.224633342,0.402617779,2.996599845,0.043261778,44.83244525,146.4633342,0.993990578,3.416780005,0.515837774,10.55235558,"(6,9]"
1080.977145,7.6155432,0.26577716,0.41,1.905181067,0.040681337,50.94818933,158.1632307,0.992309582,3.374144853,0.442590533,11.411142,"(6,9]"
901.5782965,7.474150845,0.242738199,0.36209197,2.106462289,0.04027382,38.28914823,146.1445741,0.993187075,3.316922139,0.532584916,10.32738199,"(6,9]"
910.61204,7.638400727,0.257110064,0.380570082,2.065399818,0.041711006,42.80601998,148.40301,0.9932692,3.368250227,0.516159927,10.47110064,"(6,9]"
4156.778386,7.397868955,0.159946724,0.299893448,13.70532761,0.055973362,32.97868955,167.8987754,0.998248242,2.900319657,0.439733619,8.701598284,"(6,9]"
3565.340771,7.173700421,0.167543319,0.3,13.36055063,0.058262996,27.71967649,169.1314979,0.998185882,2.937716597,0.470173277,8.81314979,"(6,9]"
3948.266053,7.193398091,0.154834952,0.289669905,14.21650477,0.053417476,30.93398091,158.1864093,0.998079553,2.930990286,0.414174761,8.854951432,"(6,9]"
4077.440459,7.4,0.161233881,0.3,13.66298357,0.055876612,33.63750523,169.8096923,0.998264395,2.909871049,0.442056468,8.716451748,"(6,9]"
3530.132369,6.670881962,0.471647215,0.267088196,6.976200332,0.036088196,34.12645885,100.0765254,0.991793742,3.192029842,0.53900133,12.54559019,"(6,9]"
3690.403415,6.572483767,0.488993507,0.273758117,9.566477301,0.028449675,27.32224034,99.54383134,0.992643028,3.267248377,0.73047078,12.51477273,"(6,9]"
3638.116221,6.970462146,0.333292034,0.269261554,7.410147464,0.027147689,36.63077683,121.1138644,0.991751167,3.158861356,0.613292034,12.62215339,"(6,9]"
3609.039981,6.660444447,0.475822221,0.266044445,7.612888736,0.035044445,33.81333341,101.5377774,0.991974311,3.203511108,0.57448888,12.59777777,"(6,9]"
1001.989976,6.978488053,0.284185663,0.298604779,1.443023895,0.037430239,31.70928315,121.5464158,0.989643024,3.113546416,0.381511947,12.22151195,"(6,9]"
1219.230136,7.056660302,0.276003819,0.403320605,2.306564838,0.033033779,31.30019093,109.8687032,0.989996622,3.12566603,0.376998091,12.2566603,"(6,9]"
1239.338875,7.060163567,0.27390186,0.410327134,2.362617074,0.03278855,31.19509299,108.7476585,0.990021145,3.126016357,0.37804907,12.26016357,"(6,9]"
1305.20231,6.918087189,0.211704627,0.322765124,1.563825621,0.038638256,28.08523136,103.4261568,0.989763826,3.095426157,0.441912811,12.28191281,"(6,9]"
3404.601016,6.481439989,0.333130182,0.286869818,2.42520726,0.033437673,35.31025468,138.4986183,0.98937385,3.276869818,0.402493091,12.93130182,"(6,9]"
3309.289794,6.002100729,0.319579854,0.3,1.904201457,0.032957985,41.18906558,142.441153,0.989127983,3.292100729,0.420210073,12.79789927,"(6,9]"
3328.599283,6.106543547,0.322905733,0.297094267,2.016229324,0.033096858,39.74084899,141.2251378,0.989176178,3.287094267,0.416125689,12.82905733,"(6,9]"
3328.326197,6.019565318,0.316086936,0.3,1.939130636,0.032608694,42.76087862,146.1087168,0.989194348,3.309565318,0.421956532,12.78043468,"(6,9]"
3577.136334,6.199025635,0.216601709,0.323349573,2.670401732,0.038,43.01461547,123.0243591,0.990850536,3.266406836,0.4931547,11.63252136,"(6,9]"
3827.964261,6.032730877,0.205515392,0.326121152,3.307864972,0.038,45.50903685,127.1817281,0.990941998,3.222061567,0.462667327,11.4939424,"(6,9]"
3935.115251,5.961691546,0.200779436,0.327305141,3.580182407,0.038,46.57462681,128.9577113,0.99098107,3.203117746,0.44964345,11.43474296,"(6,9]"
4081.846082,5.76018282,0.193981718,0.312082269,4.23981718,0.035810055,46.61096923,136.3844603,0.991056064,3.187872026,0.398100551,11.33981718,"(6,9]"
3777.372136,6.719462564,0.325610749,0.286832246,5.24845292,0.032049674,35.31677538,102.9234543,0.990881327,3.206107487,0.616832246,12.54389251,"(6,9]"
3516.019971,6.960547072,0.333808525,0.283808525,7.159179392,0.025619148,37.19726464,124.169911,0.991742714,3.155917939,0.568437658,12.48164122,"(6,9]"
3451.703216,6.930931164,0.344174093,0.294174093,7.203603255,0.024582591,37.34534418,125.798786,0.991812312,3.160360325,0.544744931,12.39279349,"(6,9]"
3657.64692,6.913192687,0.321736146,0.275208439,6.527071732,0.028562532,36.47915612,116.0971027,0.991412148,3.167361463,0.605208439,12.58263854,"(6,9]"
358.1801011,6.324758969,0.123301196,0.356698804,2.042229072,0.043257231,47.1650598,149.3011959,0.991333976,3.276602392,0.73174701,11.4825299,"(6,9]"
423.2324303,6.549077346,0.153210313,0.326789687,1.518819526,0.03652768,48.66051564,179.2103128,0.990735794,3.336420626,0.656974218,12.23025782,"(6,9]"
484.9982292,6.309383629,0.122815089,0.36,2.071849112,0.043061637,46.62465482,146.3753452,0.991475069,3.284075444,0.735308185,11.36246548,"(6,9]"
204.9660446,6.511643414,0.178201939,0.333544573,2.1,0.045058217,38.00515492,119.5445733,0.99203493,3.301746512,0.687089147,11.02962403,"(6,9]"
4031.700631,6.90053193,0.23,0.314247719,3.169908772,0.035424772,56.58586666,147.7150456,0.991480707,3.072743158,0.514407298,11.21451368,"(6,9]"
4294.087893,6.955074981,0.23144925,0.294202999,2.469567483,0.033855075,61.85507498,145.9710497,0.991078118,3.053188003,0.596231255,11.38695501,"(6,9]"
3831.826045,7.401151666,0.278184267,0.2638618,2.118157335,0.03580691,48.14702338,149.2046067,0.991264207,3.042046067,0.4877236,11.60115167,"(6,9]"
3631.521831,6.64816692,0.23,0.332273791,3.890951657,0.037227379,49.73595926,147.3545242,0.991823202,3.126821374,0.456723867,11.10635725,"(6,9]"
1163.933426,7.130898621,0.153089862,0.33485023,4.898317921,0.034823963,33.1029954,103.6910138,0.995149627,3.387509219,0.528239632,9.423594486,"(6,9]"
2424.561017,6.835254853,0.18,0.315099784,1.4,0.03384257,34.62749461,124.2173005,0.992145765,3.427050971,0.6,11.12749461,"(6,9]"
2041.545487,6.955064455,0.166651934,0.321145488,1.577974218,0.038440516,38.00441991,122.8018417,0.993110306,3.486607735,0.640044199,10.72246777,"(6,9]"
923.1780568,7.4,0.130231388,0.389537224,4.684728399,0.042,35.99074448,136.8334007,0.994994632,3.360832996,0.56018511,10.30092555,"(6,9]"
3563.26521,7.045347448,0.16,0.308042798,1.025775425,0.031,36.64919471,115.2673724,0.989389262,3.148352968,0.384534745,12.38352968,"(6,9]"
3550.212992,7.05790239,0.164736587,0.29,1.157886234,0.029579024,38.89479636,118.7370717,0.989491584,3.107369101,0.422104073,12.21052036,"(6,9]"
3217.050794,7.259257108,0.171851422,0.295925711,1.177771324,0.033073999,38.22228676,120.9260012,0.990059983,3.15851712,0.397037145,12.07037145,"(6,9]"
3463.748312,6.789563728,0.173681209,0.29,1.456040302,0.026895637,36.80771788,110.6869118,0.989324617,3.083516776,0.463845642,12.41922821,"(6,9]"
888.9336059,7.127410979,0.17370549,0.362741098,1.309643918,0.044644659,21.54821959,91.09643918,0.992472589,3.16,0.436446588,10.97258902,"(6,9]"
1015.905514,7.728990648,0.196775234,0.363387617,1.732247662,0.049661238,18.37133183,87.3876169,0.993193486,3.153387617,0.460162851,10.17263786,"(6,9]"
1024.852836,7.56631208,0.200842198,0.365421099,1.69157802,0.04945789,19.7947693,89.421099,0.992949468,3.155421099,0.466263297,10.39632089,"(6,9]"
1336.806591,7.12166266,0.213916867,0.356290966,1.619584335,0.04782494,22.2166266,94.19584335,0.992335372,3.161958433,0.476083133,10.86083133,"(6,9]"
3312.884751,5.77403959,0.172211877,0.364807918,1.420663488,0.037038416,19.2596041,73.87019795,0.988585815,3.100384164,0.467933651,12.72596041,"(6,9]"
3300.202404,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,"(6,9]"
3333.491696,5.834416361,0.129376654,0.337032491,2.478050549,0.040952587,22.40649817,77.68832723,0.98893187,3.184064982,0.324688327,12.97032491,"(6,9]"
3425.438358,6.353889028,0.150155561,0.352616671,1.54299975,0.034199443,25.52333417,88.07778055,0.988869533,3.215233342,0.335077781,13.12616671,"(6,9]"
2306.221189,7.332632429,0.267367571,0.323473514,2.071572997,0.041368379,29.95794574,122.0630814,0.990957477,3.310630814,0.423683785,12.40420543,"(6,9]"
2303.367364,7.314796028,0.285203972,0.327040794,2.196427804,0.042260199,28.88776168,123.6683575,0.990893266,3.326683575,0.432601986,12.51122383,"(6,9]"
2852.414082,6.84052865,0.21678414,0.315594713,1.767841405,0.038,37.3568281,117.1189427,0.990942643,3.289162994,0.468325989,11.88810573,"(6,9]"
2200.105768,7.336539505,0.19873079,0.31253842,1.6,0.038126921,33.11155307,113.7154222,0.991022311,3.229692642,0.398884469,12.0380763,"(6,9]"
923.3109434,7.794433964,0.248330189,0.405777359,2.570056594,0.043577736,47.04415099,148.8330189,0.993737811,3.430998114,0.504779245,10.61554717,"(6,9]"
1021.656304,7.236838725,0.13,0.364360371,3.884193623,0.04293235,35.76691246,137.6992626,0.994463899,3.353007374,0.506389867,10.25338249,"(6,9]"
922.607807,7.750487936,0.235146381,0.404019517,2.807365146,0.043401952,45.81366221,147.5146381,0.993878439,3.423087828,0.510931689,10.58039035,"(6,9]"
976.0787745,7.685865038,0.272932519,0.332826992,6.605766919,0.037235583,32.18846616,154.1519023,0.995095288,3.388586504,0.617173008,10.68115338,"(6,9]"
